datetime,Ne1_flux_twr_LE,Ne1_ref_ET
3/20/10,40.24583333,29.28240741
3/21/10,44.57916667,50.5787037
3/22/10,49.73913043,90.50925926
3/23/10,41.15416667,61.22685185
3/24/10,33.95,66.55092593
3/25/10,34.38333333,77.19907407
3/26/10,27.99166667,87.84722222
3/27/10,51.625,45.25462963
3/28/10,78.375,79.86111111
3/29/10,38.75,133.1018519
3/30/10,33.84166667,162.3842593
3/31/10,28.83333333,135.7638889
4/1/10,32.64166667,173.0324074
4/2/10,32.27083333,87.84722222
4/3/10,26.95,122.4537037
4/4/10,16.275,87.84722222
4/5/10,7.781818182,66.55092593
4/6/10,15.47142857,58.56481481
4/7/10,100.8722222,74.53703704
4/8/10,73.37083333,103.8194444
4/9/10,53.1125,133.1018519
4/10/10,38.3375,103.8194444
4/11/10,24.67083333,122.4537037
4/12/10,24.43043478,154.3981481
4/13/10,36.47916667,181.0185185
4/14/10,35.75652174,154.3981481
4/15/10,34.65,106.4814815
4/16/10,56.33478261,87.84722222
4/17/10,45.85416667,109.1435185
4/18/10,17.77916667,98.49537037
4/19/10,42.68181818,111.8055635
4/20/10,19.65238095,87.84722222
4/21/10,88.5,58.56481481
4/22/10,59.8952381,90.50925926
4/23/10,142.3,93.1712963
4/24/10,95.63043478,101.1574074
4/25/10,51.77222222,53.24074074
4/26/10,75.1,53.24074074
4/27/10,100.5947368,111.8055635
4/28/10,111.4541667,154.3981481
4/29/10,85.48333333,167.7083333
4/30/10,154.2105263,87.84722222
5/1/10,102.4291667,143.75
5/2/10,63.63478261,125.1157487
5/3/10,86.40454545,133.1018519
5/4/10,90.70909091,189.0046296
5/5/10,52.0625,138.4259339
5/6/10,32.57826087,119.7916667
5/7/10,149.1722222,79.86111111
5/8/10,51.02083333,111.8055635
5/9/10,35.97916667,98.49537037
5/10/10,12.92,50.5787037
5/11/10,81.96,85.18518519
5/12/10,48.73636364,29.28240741
5/13/10,99.45217391,93.1712963
5/14/10,74.95416667,114.4675926
5/15/10,54.05833333,106.4814815
5/16/10,13.8,61.22685185
5/17/10,19.875,95.833336
5/18/10,55.7875,127.7777778
5/19/10,25.4125,117.1296296
5/20/10,4.3,42.59259259
5/21/10,106.7217391,111.8055635
5/22/10,102.8708333,181.0185185
5/23/10,57.50434783,183.6805556
5/24/10,61.89166667,173.0324074
5/25/10,111.2181818,119.7916667
5/26/10,30.96086957,143.75
5/27/10,52.975,165.0463043
5/28/10,48.62083333,178.3564895
5/29/10,56.24545455,194.3287037
5/30/10,22.77391304,109.1435185
5/31/10,45.5125,146.412037
6/1/10,27.92,157.0601852
6/2/10,53.61,122.4537037
6/3/10,96.88,157.0601852
6/4/10,132.8304348,146.412037
6/5/10,192.0157895,143.75
6/6/10,113.5826087,167.7083333
6/7/10,117.7571429,117.1296296
6/8/10,133.7526316,114.4675926
6/9/10,119.125,159.7222222
6/10/10,108.44,119.7916667
6/11/10,133.7666667,133.1018519
6/12/10,152.9777778,125.1157487
6/13/10,74.705,95.833336
6/14/10,136.8428571,111.8055635
6/15/10,117.7916667,138.4259339
6/16/10,127.6521739,167.7083333
6/17/10,151.0571429,199.6527778
6/18/10,126.852381,130.4398148
6/19/10,116.4863636,159.7222222
6/20/10,72.50625,71.875
6/21/10,157.4411765,127.7777778
6/22/10,167.6894737,143.75
6/23/10,166.2434783,122.4537037
6/24/10,161.525,151.7361191
6/25/10,161.6916667,191.6666747
6/26/10,166.8875,186.3425926
6/27/10,134.6625,157.0601852
6/28/10,160.9875,175.6944444
6/29/10,144.875,154.3981481
6/30/10,139.1,173.0324074
7/1/10,149.7791667,189.0046296
7/2/10,122.7434783,194.3287037
7/3/10,92.97916667,181.0185185
7/4/10,58.19333333,69.21296562
7/5/10,59.28571429,106.4814815
7/6/10,178.1947368,151.7361191
7/7/10,70.42631579,95.833336
7/8/10,130.4434783,122.4537037
7/9/10,174.7043478,157.0601852
7/10/10,179.5954545,173.0324074
7/11/10,174.6052632,127.7777778
7/12/10,44.53,101.1574074
7/13/10,153.7863636,154.3981481
7/14/10,188.3190476,157.0601852
7/15/10,152.9043478,157.0601852
7/16/10,177.58,143.75
7/17/10,171.0318182,165.0463043
7/18/10,173.8416667,141.087963
7/19/10,123.1291667,146.412037
7/20/10,186.5846154,127.7777778
7/21/10,161.0380952,141.087963
7/22/10,187.85,181.0185185
7/23/10,118.3190476,143.75
7/24/10,118.7083333,127.7777778
7/25/10,124.5833333,143.75
7/26/10,137.2416667,143.75
7/27/10,176.5416667,194.3287037
7/28/10,115.3708333,143.75
7/29/10,117.2285714,146.412037
7/30/10,130.7434783,133.1018519
7/31/10,158.5041667,157.0601852
8/1/10,203.28,173.0324074
8/2/10,155.8409091,146.412037
8/3/10,146.0291667,127.7777778
8/4/10,152.4285714,111.8055635
8/5/10,144.9791667,117.1296296
8/6/10,94.08421053,114.4675926
8/7/10,168.675,175.6944444
8/8/10,162.2625,173.0324074
8/9/10,140.59,133.1018519
8/10/10,140.43125,167.7083333
8/11/10,219.85,151.7361191
8/12/10,215.1,183.6805556
8/13/10,181.7666667,162.3842593
8/14/10,117.1777778,127.7777778
8/15/10,142.2304348,149.0740741
8/16/10,168.4047619,130.4398148
8/17/10,-34.48888889,47.91666933
8/18/10,90.5625,130.4398148
8/19/10,130.75,173.0324074
8/20/10,136.9052632,109.1435185
8/21/10,156.56,143.75
8/22/10,181.7444444,162.3842593
8/23/10,140.9045455,157.0601852
8/24/10,149.34,122.4537037
8/25/10,136.2652174,125.1157487
8/26/10,138.9916667,170.3703704
8/27/10,154.8869565,183.6805556
8/28/10,162.4458333,215.625
8/29/10,145.9,223.6111377
8/30/10,144.5875,204.9768598
8/31/10,106.8590909,138.4259339
9/1/10,38.68421053,98.49537037
9/2/10,95.11666667,74.53703704
9/3/10,104.1391304,127.7777778
9/4/10,120.0809524,122.4537037
9/5/10,121.6375,183.6805556
9/6/10,103.5958333,165.0463043
9/7/10,96.03333333,138.4259339
9/8/10,67.0625,127.7777778
9/9/10,72.58,103.8194444
9/10/10,21.95333333,47.91666933
9/11/10,88.35,143.75
9/12/10,76.42083333,181.0185185
9/13/10,64.36,111.8055635
9/15/10,6.35,103.8194444
9/16/10,14.59090909,85.18518519
9/17/10,51.48636364,114.4675926
9/18/10,58.82666667,26.62037037
9/19/10,36.72,34.60648414
9/20/10,38.39333333,170.3703704
9/21/10,16.6047619,66.55092593
9/22/10,38.6,109.1435185
9/23/10,52.93846154,45.25462963
9/24/10,58.59166667,98.49537037
9/25/10,50.52777778,58.56481481
9/26/10,53.02777778,71.875
9/27/10,39.39090909,109.1435185
9/28/10,30,98.49537037
9/29/10,42.27916667,133.1018519
9/30/10,30.7,98.49537037
10/1/10,38.20454545,109.1435185
10/2/10,25.87083333,74.53703704
10/3/10,21.92173913,74.53703704
10/4/10,27.3,103.8194444
10/5/10,24.325,127.7777778
10/6/10,19.32173913,103.8194444
10/7/10,19.10434783,98.49537037
10/8/10,24.02173913,154.3981481
10/9/10,8.865217391,109.1435185
10/10/10,18.11666667,87.84722222
10/11/10,33.30454545,66.55092593
10/12/10,18.2375,93.1712963
10/13/10,15.0173913,101.1574074
10/14/10,15.20416667,125.1157487
10/15/10,14.52083333,101.1574074
10/16/10,19.325,101.1574074
10/17/10,14.25416667,82.52315081
10/18/10,11.75833333,74.53703704
10/19/10,15.14583333,93.1712963
10/20/10,14.2375,119.7916667
10/21/10,11.02083333,77.19907407
10/22/10,9.3125,93.1712963
10/23/10,8.666666667,93.1712963
10/24/10,2.595,45.25462963
10/25/10,25.19333333,90.50925926
10/26/10,72.875,111.8055635
10/27/10,35.75,95.833336
10/28/10,19.24583333,77.19907407
10/29/10,88.84347826,130.4398148
10/30/10,12.9125,85.18518519
10/31/10,9.9625,45.25462963
11/1/10,18.45,45.25462963
11/2/10,24.37916667,53.24074074
11/3/10,60.4,103.8194444
11/4/10,35.4125,69.21296562
11/5/10,15.49166667,55.90278044
11/6/10,22.92083333,106.4814815
11/7/10,23.90416667,127.7777778
11/8/10,14.36666667,103.8194444
11/9/10,10.19583333,93.1712963
11/10/10,19.325,21.2962963
11/11/10,26.73076923,42.59259259
11/13/10,61.30909091,37.26851852
11/14/10,40.325,37.26851852
11/15/10,29.435,37.26851852
11/16/10,21.6375,26.62037037
11/17/10,26.29583333,23.9583344
11/18/10,28.87368421,26.62037037
11/19/10,28.1826087,31.94444444
11/20/10,23.84583333,26.62037037
11/21/10,12.11304348,13.31018519
11/22/10,25.13333333,7.986111111
11/23/10,26.2125,26.62037037
11/24/10,19.0173913,21.2962963
11/25/10,20.49130435,31.94444444
11/26/10,15.125,55.90278044
11/27/10,12.74583333,50.5787037
11/28/10,28.69166667,95.833336
11/29/10,14.46363636,37.26851852
11/30/10,21.13181818,15.97222222
12/1/10,8.791666667,13.31018519
12/2/10,6.252173913,21.2962963
12/3/10,5.709090909,23.9583344
12/4/10,13.21304348,7.986111111
12/5/10,7.9,7.986111111
12/6/10,7.366666667,13.31018519
12/7/10,10.96666667,10.64814815
12/8/10,6.211111111,15.97222222
12/9/10,4.929166667,42.59259259
12/10/10,8.608333333,37.26851852
12/11/10,3.84,2.662037037
12/12/10,16.62083333,10.64814815
12/13/10,17.24583333,10.64814815
12/14/10,23.875,21.2962963
12/15/10,11.06111111,7.986111111
12/16/10,10.39545455,13.31018519
12/17/10,10.51818182,13.31018519
12/18/10,10.04545455,7.986111111
12/19/10,5.345454545,13.31018519
12/20/10,9.966666667,23.9583344
12/21/10,24.29583333,7.986111111
12/22/10,9.991666667,13.31018519
12/23/10,13.45789474,18.63425926
12/24/10,7.733333333,10.64814815
12/25/10,15.17826087,5.324074074
12/26/10,8.05,10.64814815
12/27/10,-2.25,21.2962963
12/28/10,14.93846154,31.94444444
12/29/10,-8.806666667,58.56481481
12/30/10,9.2375,53.24074074
12/31/10,9.734782609,10.64814815
1/1/11,13.575,21.2962963
1/2/11,11.36666667,21.2962963
1/3/11,7.156521739,18.63425926
1/4/11,10.89166667,15.97222222
1/5/11,12.74583333,18.63425926
1/6/11,11.43333333,18.63425926
1/7/11,25.92083333,18.63425926
1/8/11,15.79047619,13.31018519
1/9/11,8.135294118,18.63425926
1/10/11,4.53,10.64814815
1/11/11,4.35,7.986111111
1/12/11,-0.095238095,15.97222222
1/13/11,6.826666667,15.97222222
1/14/11,4.5375,13.31018519
1/15/11,8.658333333,10.64814815
1/16/11,5.404166667,13.31018519
1/17/11,7.590909091,18.63425926
1/18/11,13.67826087,13.31018519
1/19/11,4.004545455,10.64814815
1/20/11,0.765,13.31018519
1/21/11,3.47,13.31018519
1/22/11,5.393333333,18.63425926
1/23/11,2.195454545,7.986111111
1/24/11,8.269230769,23.9583344
1/25/11,3.205882353,15.97222222
1/26/11,1.470588235,13.31018519
1/27/11,-3.068181818,21.2962963
1/28/11,-1.126666667,21.2962963
1/29/11,7.891666667,18.63425926
1/30/11,8.665,13.31018519
1/31/11,9.68,15.97222222
2/1/11,-3.2,10.64814815
2/2/11,8.445833333,13.31018519
2/3/11,7.241666667,15.97222222
2/4/11,4.808333333,21.2962963
2/5/11,-3.682352941,18.63425926
2/6/11,18,15.97222222
2/7/11,11.80833333,10.64814815
2/8/11,7.869565217,10.64814815
2/9/11,7.179166667,15.97222222
2/10/11,0.727272727,21.2962963
2/11/11,18.2125,26.62037037
2/12/11,3.970833333,26.62037037
2/13/11,8.779166667,42.59259259
2/14/11,27.325,58.56481481
2/15/11,28.7625,58.56481481
2/16/11,34.80555556,61.22685185
2/17/11,92.02941176,87.84722222
2/18/11,35.7875,63.88888889
2/19/11,60.0875,63.88888889
2/20/11,34.37647059,42.59259259
2/21/11,79.9,29.28240741
2/22/11,63.1,29.28240741
2/23/11,32.81304348,37.26851852
2/24/11,29.32380952,29.28240741
2/25/11,23.46666667,18.63425926
2/26/11,8,23.9583344
2/27/11,17.45454545,26.62037037
2/28/11,40.60434783,26.62037037
3/1/11,51.6375,45.25462963
3/2/11,51.82083333,45.25462963
3/3/11,37,50.5787037
3/4/11,32.95,29.28240741
3/5/11,30.29166667,45.25462963
3/6/11,27.69130435,37.26851852
3/7/11,12.775,39.93055556
3/9/11,48.60952381,21.2962963
3/10/11,46.42083333,58.56481481
3/11/11,57.625,95.833336
3/12/11,40.175,63.88888889
3/13/11,21.9875,50.5787037
3/14/11,38.40833333,61.22685185
3/15/11,34.74583333,77.19907407
3/16/11,38.25416667,111.8055635
3/17/11,31.0125,109.1435185
3/18/11,21.225,63.88888889
3/19/11,30.07083333,93.1712963
3/20/11,10.9,127.7777778
3/21/11,19.15652174,122.4537037
3/22/11,24.08333333,138.4259339
3/23/11,34.14583333,66.55092593
3/24/11,24.88,63.88888889
3/25/11,4.507692308,31.94444444
3/26/11,3.853333333,23.9583344
3/27/11,44.92083333,26.62037037
3/28/11,47.67777778,39.93055556
3/29/11,30.45652174,31.94444444
3/30/11,37.30833333,42.59259259
3/31/11,18.82380952,55.90278044
4/1/11,55.93043478,87.84722222
4/2/11,34.10833333,127.7777778
4/3/11,35.37916667,133.1018519
4/4/11,26.25833333,87.84722222
4/5/11,25.34782609,138.4259339
4/6/11,18.80833333,117.1296296
4/7/11,18.07894737,85.18518519
4/8/11,42.23043478,111.8055635
4/9/11,57.03333333,157.0601852
4/10/11,19.32916667,159.7222222
4/11/11,26.73333333,138.4259339
4/12/11,27.04166667,143.75
4/13/11,14.77391304,125.1157487
4/14/11,47.66,119.7916667
4/15/11,37.1,26.62037037
4/16/11,119.0166667,117.1296296
4/17/11,51.01111111,90.50925926
4/18/11,33.2,79.86111111
4/19/11,37.96470588,39.93055556
4/20/11,77.62916667,87.84722222
4/21/11,25.7875,63.88888889
4/22/11,38.7,101.1574074
4/23/11,25.43913043,93.1712963
4/24/11,19.1375,55.90278044
4/25/11,5.8,61.22685185
4/26/11,84.125,69.21296562
4/27/11,56.53333333,98.49537037
4/28/11,31.80416667,146.412037
4/29/11,43.10869565,186.3425926
4/30/11,61.83478261,119.7916667
5/1/11,20.1173913,119.7916667
5/2/11,20.98333333,114.4675926
5/3/11,19.83913043,101.1574074
5/4/11,32.43181818,125.1157487
5/5/11,80.04347826,117.1296296
5/6/11,46.35217391,178.3564895
5/7/11,19.0625,154.3981481
5/8/11,18.09583333,196.9907407
5/9/11,30.9625,220.9490741
5/10/11,41.92916667,223.6111377
5/11/11,32.09285714,151.7361191
5/12/11,152.75,138.4259339
5/13/11,87.7173913,74.53703704
5/14/11,73.60833333,74.53703704
5/15/11,70.9,95.833336
5/16/11,58.92916667,125.1157487
5/17/11,44,133.1018519
5/18/11,26.24347826,122.4537037
5/19/11,51.75555556,109.1435185
5/20/11,39.48333333,114.4675926
5/21/11,137.4636364,159.7222222
5/22/11,101.575,143.75
5/23/11,61.025,154.3981481
5/24/11,80.98333333,117.1296296
5/25/11,58.72222222,47.91666933
5/26/11,153.2416667,127.7777778
5/27/11,34.46666667,87.84722222
5/28/11,122.8529412,87.84722222
5/29/11,64.84705882,154.3981481
5/30/11,132.3428571,212.962963
5/31/11,160.6380952,186.3425926
6/1/11,74.85416667,178.3564895
6/2/11,56.50416667,207.6388889
6/3/11,69.22083333,242.2453704
6/4/11,46.47391304,167.7083333
6/5/11,51.2826087,207.6388889
6/6/11,68.1,250.2315081
6/7/11,73.3,287.5
6/8/11,37.77083333,196.9907407
6/9/11,17.47142857,159.7222222
6/10/11,35.6952381,125.1157487
6/11/11,84.54,146.412037
6/12/11,41.48333333,157.0601852
6/13/11,20.02916667,186.3425926
6/14/11,26.815,167.7083333
6/15/11,134.9833333,191.6666747
6/16/11,81.42608696,212.962963
6/17/11,67.47894737,196.9907407
6/18/11,143.97,157.0601852
6/19/11,126.3954545,173.0324074
6/20/11,182.0352941,218.287037
6/21/11,65.11666667,85.18518519
6/22/11,95.75833333,114.4675926
6/23/11,83.4125,165.0463043
6/24/11,87.12272727,162.3842593
6/25/11,148.2941176,154.3981481
6/26/11,29.62307692,167.7083333
6/27/11,138.7136364,143.75
6/28/11,116.4125,159.7222222
6/29/11,111.8478261,212.962963
6/30/11,145.875,271.5277778
7/1/11,143.725,274.1898148
7/2/11,99.3952381,194.3287037
7/3/11,139.10625,154.3981481
7/4/11,139.5,175.6944444
7/5/11,112.4733333,159.7222222
7/6/11,152.1375,146.412037
7/7/11,196.925,135.7638889
7/8/11,232.3823529,175.6944444
7/9/11,154.7391304,194.3287037
7/10/11,156.0173913,181.0185185
7/11/11,160.4272727,181.0185185
7/12/11,88.455,202.3148148
7/13/11,109.5285714,159.7222222
7/14/11,124.4208333,212.962963
7/15/11,128.7181818,263.5416933
7/16/11,157.0545455,255.5555556
7/17/11,181.2958333,274.1898148
7/18/11,105.1818182,274.1898148
7/19/11,355.19,290.1620637
7/20/11,83.53125,338.0787037
7/21/11,144.9066667,178.3564895
7/22/11,150.65,218.287037
7/23/11,67.09047619,279.5138889
7/24/11,171.8333333,234.2592593
7/25/11,283.7428571,196.9907407
7/26/11,307.7230769,234.2592593
7/27/11,231.5882353,231.5972222
7/28/11,116.4428571,141.087963
7/29/11,43,165.0463043
7/30/11,135.1708333,183.6805556
7/31/11,202.2705882,215.625
8/1/11,271.5777778,255.5555556
8/2/11,154.9090909,220.9490741
8/3/11,174.2347826,191.6666747
8/4/11,113.6769231,143.75
8/5/11,99.34444444,125.1157487
8/6/11,292.88,151.7361191
8/7/11,159.755,154.3981481
8/8/11,180.1666667,141.087963
8/9/11,134.1954545,154.3981481
8/10/11,178.2875,130.4398148
8/11/11,155.6,154.3981481
8/12/11,181.52,114.4675926
8/13/11,151.2,133.1018519
8/14/11,159.315,127.7777778
8/15/11,104.3235294,130.4398148
8/16/11,46.55238095,133.1018519
8/17/11,133.2130435,135.7638889
8/18/11,136.7142857,159.7222222
8/19/11,122.8,138.4259339
8/20/11,98.19583333,122.4537037
8/21/11,96.76666667,122.4537037
8/22/11,185.7684211,149.0740741
8/23/11,128.9789474,178.3564895
8/24/11,159.4173913,191.6666747
8/25/11,181.05,146.412037
8/26/11,72.57,149.0740741
8/28/11,117.0272727,151.7361191
8/29/11,142.1722222,135.7638889
8/30/11,100.0714286,117.1296296
8/31/11,141.2166667,138.4259339
9/1/11,150.0521739,215.625
9/2/11,138.4421053,183.6805556
9/3/11,81.39375,79.86111111
9/4/11,113.9333333,127.7777778
9/5/11,127.35,106.4814815
9/6/11,92.52916667,119.7916667
9/7/11,105.6636364,111.8055635
9/8/11,108.9333333,127.7777778
9/9/11,86.09565217,154.3981481
9/10/11,100.8458333,138.4259339
9/11/11,103.3375,135.7638889
9/12/11,106.7541667,223.6111377
9/13/11,66.525,141.087963
9/14/11,107.1,61.22685185
9/15/11,65.67058824,90.50925926
9/16/11,34.64444444,50.5787037
9/17/11,11.25,82.52315081
9/18/11,80.65,63.88888889
9/19/11,142.7066667,117.1296296
9/20/11,95.34583333,146.412037
9/21/11,81.0375,127.7777778
9/22/11,72.275,93.1712963
9/23/11,69.04583333,93.1712963
9/24/11,66.14166667,103.8194444
9/25/11,62.1875,87.84722222
9/26/11,61.6,98.49537037
9/27/11,65.1,127.7777778
9/28/11,62.97916667,101.1574074
9/29/11,78.89583333,149.0740741
9/30/11,52.2173913,117.1296296
10/1/11,50.38333333,111.8055635
10/2/11,54.275,146.412037
10/3/11,60.6875,165.0463043
10/4/11,68.54583333,189.0046296
10/5/11,68.52608696,175.6944444
10/6/11,56.77916667,191.6666747
10/7/11,54.7,239.5833333
10/8/11,38.90526316,159.7222222
10/9/11,64.16470588,117.1296296
10/10/11,75.95333333,87.84722222
10/11/11,54.49444444,106.4814815
10/12/11,40.59,95.833336
10/13/11,48.4625,119.7916667
10/14/11,37.2875,101.1574074
10/15/11,32.69583333,119.7916667
10/16/11,26.52916667,93.1712963
10/17/11,30.24705882,50.5787037
10/18/11,37.35,71.875
10/19/11,24.99583333,63.88888889
10/20/11,14.1826087,58.56481481
10/21/11,13.7625,77.19907407
10/22/11,9.935294118,71.875
10/23/11,36.825,103.8194444
10/24/11,22.69166667,111.8055635
10/25/11,20.79583333,90.50925926
10/26/11,15.92727273,63.88888889
10/27/11,24.44583333,55.90278044
10/28/11,16.6875,79.86111111
10/29/11,16.12083333,93.1712963
10/30/11,13.09583333,87.84722222
10/31/11,15.34583333,90.50925926
11/1/11,18.16086957,71.875
11/2/11,44.74166667,50.5787037
11/3/11,36.04090909,66.55092593
11/4/11,37.69166667,61.22685185
11/5/11,44.80416667,90.50925926
11/6/11,28.79565217,82.52315081
11/7/11,21.4375,63.88888889
11/8/11,63.35333333,37.26851852
11/9/11,68.90833333,63.88888889
11/10/11,33.25,53.24074074
11/11/11,24,66.55092593
11/12/11,16.14583333,47.91666933
11/13/11,24.24782609,74.53703704
11/14/11,29.4125,74.53703704
11/15/11,29.76818182,69.21296562
11/16/11,31.2875,42.59259259
11/17/11,34.97391304,55.90278044
11/18/11,23.54583333,63.88888889
11/19/11,16.7,23.9583344
11/20/11,11.80869565,31.94444444
11/21/11,5.604166667,23.9583344
11/22/11,5.447368421,23.9583344
11/23/11,16.17692308,47.91666933
11/24/11,14.3125,71.875
11/25/11,4.80952381,45.25462963
11/26/11,24.16666667,31.94444444
11/27/11,11.55,53.24074074
11/28/11,8.483333333,37.26851852
11/29/11,13.97083333,42.59259259
11/30/11,8.408333333,53.24074074
12/1/11,4.626086957,37.26851852
12/2/11,5.760869565,39.93055556
12/3/11,7.05,18.63425926
12/4/11,-0.915,7.986111111
12/5/11,7.228571429,13.31018519
12/6/11,-0.45,10.64814815
12/7/11,0.22,15.97222222
12/8/11,7.225,10.64814815
12/9/11,-1.983333333,5.324074074
12/10/11,-6.2,18.63425926
12/11/11,-2.995833333,15.97222222
12/12/11,1.573913043,18.63425926
12/13/11,6.125,10.64814815
12/14/11,33.12,18.63425926
12/15/11,33.34782609,23.9583344
12/16/11,13.22083333,23.9583344
12/17/11,14.00416667,34.60648414
12/18/11,14.28181818,42.59259259
12/19/11,38.76111111,23.9583344
12/20/11,17.20416667,26.62037037
12/21/11,17.6,29.28240741
12/22/11,34.67,21.2962963
12/23/11,16.77083333,31.94444444
12/24/11,10.90833333,39.93055556
12/25/11,12.07826087,42.59259259
12/26/11,12.375,45.25462963
12/27/11,13.17083333,37.26851852
12/28/11,11.25,34.60648414
12/29/11,5.2875,47.91666933
12/30/11,15.92608696,50.5787037
12/31/11,19.20526316,53.24074074
1/1/12,36.90833333,63.88888889
1/2/12,11.20869565,53.24074074
1/3/12,6.082608696,53.24074074
1/4/12,8.079166667,55.90278044
1/5/12,10.02608696,74.53703704
1/6/12,8.4,63.88888889
1/7/12,5.343478261,42.59259259
1/8/12,6.495652174,29.28240741
1/9/12,6.925,50.5787037
1/10/12,3.17826087,55.90278044
1/11/12,9.526086957,31.94444444
1/12/12,10.43333333,39.93055556
1/13/12,8.104166667,31.94444444
1/14/12,4.445833333,42.59259259
1/15/12,6.833333333,63.88888889
1/16/12,4.89047619,26.62037037
1/17/12,11.135,15.97222222
1/18/12,7.766666667,29.28240741
1/19/12,6.265217391,15.97222222
1/20/12,4.604166667,18.63425926
1/21/12,2.4875,26.62037037
1/22/12,2.373913043,37.26851852
1/23/12,17.61304348,42.59259259
1/24/12,12.11333333,26.62037037
1/25/12,11.35882353,23.9583344
1/26/12,20.23125,37.26851852
1/27/12,13.20869565,45.25462963
1/28/12,10.38333333,69.21296562
1/29/12,3.775,47.91666933
1/30/12,8.616666667,93.1712963
1/31/12,2.0875,74.53703704
2/1/12,3.252173913,50.5787037
2/2/12,2.458333333,53.24074074
2/3/12,8.95,31.94444444
2/4/12,-7.25,15.97222222
2/5/12,-12.29411765,15.97222222
2/6/12,10.8,21.2962963
2/7/12,9.408695652,18.63425926
2/8/12,4.856521739,13.31018519
2/9/12,3.713043478,21.2962963
2/10/12,16.47083333,13.31018519
2/11/12,6.995833333,15.97222222
2/12/12,16.01176471,23.9583344
2/13/12,-0.418181818,23.9583344
2/14/12,20.725,21.2962963
2/15/12,-0.785714286,23.9583344
2/16/12,4.179166667,34.60648414
2/17/12,19.87916667,31.94444444
2/18/12,24.52083333,21.2962963
2/19/12,27.55714286,26.62037037
2/20/12,24.63333333,26.62037037
2/21/12,60.87222222,23.9583344
2/22/12,43.36363636,31.94444444
2/23/12,9.92,26.62037037
2/24/12,51.19090909,42.59259259
2/25/12,55.71304348,39.93055556
2/26/12,59.9,74.53703704
2/27/12,37.16086957,39.93055556
2/28/12,28.81666667,50.5787037
2/29/12,75.91538462,45.25462963
3/1/12,44.69583333,50.5787037
3/2/12,58.10833333,58.56481481
3/3/12,35.76,58.56481481
3/4/12,32.06818182,61.22685185
3/5/12,23.35833333,74.53703704
3/6/12,21.48181818,122.4537037
3/7/12,22.225,47.91666933
3/8/12,23.78571429,71.875
3/9/12,12.24090909,90.50925926
3/10/12,17.11666667,127.7777778
3/11/12,14.67,53.24074074
3/12/12,35.4,106.4814815
3/13/12,9.025,130.4398148
3/14/12,15.3,109.1435185
3/15/12,-8.728571429,103.8194444
3/16/12,10.14210526,122.4537037
3/17/12,8,146.412037
3/18/12,12.57916667,157.0601852
3/19/12,12.44705882,95.833336
3/20/12,-1.14,37.26851852
3/21/12,19.15,63.88888889
3/22/12,100.1842105,93.1712963
3/23/12,66.02916667,93.1712963
3/24/12,45.675,95.833336
3/25/12,27.99047619,106.4814815
3/26/12,30.29583333,157.0601852
3/27/12,42.99130435,173.0324074
3/28/12,19.15217391,130.4398148
3/29/12,3.516666667,151.7361191
3/30/12,35.85,93.1712963
3/31/12,46.425,165.0463043
4/1/12,18.21304348,183.6805556
4/2/12,13.88695652,167.7083333
4/3/12,14.075,101.1574074
4/4/12,9.985,119.7916667
4/5/12,43.81,114.4675926
4/6/12,19.575,117.1296296
4/7/12,41.8,122.4537037
4/8/12,12.42083333,146.412037
4/9/12,17.0173913,119.7916667
4/10/12,14.9125,106.4814815
4/11/12,10.925,95.833336
4/12/12,32.18461538,77.19907407
4/13/12,90.38636364,175.6944444
4/14/12,10.22222222,106.4814815
4/15/12,200.7470588,98.49537037
4/16/12,59.59583333,109.1435185
4/17/12,90.65625,138.4259339
4/18/12,54.54210526,133.1018519
4/19/12,29.97,98.49537037
4/20/12,87.80434783,111.8055635
4/21/12,30.34761905,133.1018519
4/22/12,25.41304348,122.4537037
4/23/12,22.72173913,117.1296296
4/24/12,21.20416667,175.6944444
4/25/12,14.05,199.6527778
4/26/12,18.8952381,154.3981481
4/27/12,42.10714286,117.1296296
4/28/12,91.54583333,117.1296296
4/29/12,19.91875,63.88888889
4/30/12,121.0916667,117.1296296
5/1/12,70.91818182,170.3703704
5/2/12,112.9681818,154.3981481
5/3/12,108.4388889,143.75
5/4/12,95.74347826,162.3842593
5/5/12,65.8,178.3564895
5/6/12,158.4529412,103.8194444
5/7/12,151.8636364,133.1018519
5/8/12,75.49583333,138.4259339
5/9/12,38.6826087,117.1296296
5/10/12,51.79166667,173.0324074
5/11/12,36.72608696,146.412037
5/12/12,28.12272727,114.4675926
5/13/12,24.0625,111.8055635
5/14/12,30.39130435,151.7361191
5/15/12,34.54545455,189.0046296
5/16/12,30.24782609,157.0601852
5/17/12,40.15652174,231.5972222
5/18/12,37.42916667,247.5694444
5/19/12,40.98823529,181.0185185
5/20/12,130.8125,125.1157487
5/21/12,67.5375,141.087963
5/22/12,63.46956522,215.625
5/23/12,65.09,260.8796296
5/24/12,113.0823529,109.1435185
5/25/12,91.18333333,119.7916667
5/26/12,87.23333333,226.2731481
5/27/12,86.49090909,258.2175926
5/28/12,227.7933333,207.6388889
5/29/12,87.03333333,167.7083333
5/30/12,48.89411765,135.7638889
5/31/12,71.70769231,82.52315081
6/1/12,94.75,101.1574074
6/2/12,80.625,175.6944444
6/3/12,77.40434783,186.3425926
6/4/12,105.5833333,204.9768598
